:START_ID,:END_ID,:TYPE,rel,support_count:int,support_probability:float,log_support_odds:float,batch_ids,edge_probability:float
event:new_government_program,event:navy_discipline_maintained,CAUSAL_LINK,CAUSES,,,,,
event:new_government_program,event:state_of_siege_ended,CAUSAL_LINK,CAUSES,,,,,
event:new_policy_one_army,event:6_more_divisions_formed,CAUSAL_LINK,ENABLES,,,,,
event:new_year_1919,event:midnight_celebration,CAUSAL_LINK,CAUSES,,,,,
event:new_york_g_convention,event:president_wilson_civil_service,CAUSAL_LINK,MEDIATES,,,,,
event:newman_trial,event:death_penalty,CAUSAL_LINK,ENABLES,,,,,
event:newport-news-captain-details,event:baltimore-captain-death,CAUSAL_LINK,CAUSES,,,,,
event:newspaper_statistics,claim:underpaid_teachers,CAUSAL_LINK,CAUSES,,,,,
event:no_greeting_for_america,event:extradition_considered,CAUSAL_LINK,CAUSES,,,,,
event:nomination_convention,claim:nomination_of_johnson,CAUSAL_LINK,CAUSES,,,,,
event:nomination_convention,claim:nomination_of_lowden,CAUSAL_LINK,CAUSES,,,,,
event:nomination_convention,claim:nomination_of_wood,CAUSAL_LINK,CAUSES,,,,,
event:nomination_cox,actor:gov_cox,CAUSAL_LINK,CAUSES,,,,,
event:nomination_of_cox,actor:democratic_national_convention,CAUSAL_LINK,CAUSES,,,,,
event:nomination_of_cox,actor:john_a_mcmahon,CAUSAL_LINK,MEDIATES,,,,,
event:nomination_of_cox,actor:thomas_p_blair,CAUSAL_LINK,MEDIATES,,,,,
event:nomination_of_cox,claim:cox_favorable,CAUSAL_LINK,CAUSES,,,,,
event:nomination_of_cox,claim:mcadoo_favorable,CAUSAL_LINK,CAUSES,,,,,
event:nomination_of_cox,claim:palmer_favorable,CAUSAL_LINK,CAUSES,,,,,
event:nomination_sulzer,event:statement_sulzer,CAUSAL_LINK,CAUSES,,,,,
event:note-protest,event:weather-update,CAUSAL_LINK,CAUSES,,,,,
event:note_to_mexico,role:warning_to_mexico,CAUSAL_LINK,CAUSES,,,,,
event:ny_political_trend,claim:democrats_cut_ticket,CAUSAL_LINK,CAUSES,,,,,
event:ny_political_trend,claim:kings_county_republican,CAUSAL_LINK,CAUSES,,,,,
event:ny_political_trend,claim:league_of_nations_friends,CAUSAL_LINK,CAUSES,,,,,
event:ny_political_trend,claim:ny_city_republican,CAUSAL_LINK,CAUSES,,,,,
event:ny_political_trend,claim:tammany_support,CAUSAL_LINK,CAUSES,,,,,
event:ny_political_trend,claim:upstate_counties_republican,CAUSAL_LINK,CAUSES,,,,,
event:obnoxious-banner-torn,actor:mr-timmis,CAUSAL_LINK,CAUSES,,,,,
event:obnoxious-banner-torn,claim:banner-insults-president,CAUSAL_LINK,CAUSES,,,,,
event:obnoxious-banner-torn,quote:shame-outrage,CAUSAL_LINK,CAUSES,,,,,
event:occupation-of-belgium,event:turning-over-of-guns,CAUSAL_LINK,CAUSES,,,,,
event:offensive-extends-northward,event:austrian-hard-pressed,CAUSAL_LINK,MEDIATES,,,,,
event:offensive_operations,actor:austrian_army,CAUSAL_LINK,CAUSES,,,,,
event:offensive_start,actor:austria,CAUSAL_LINK,CAUSES,,,,,
event:ohio_settlement_near,event:coal_production_stop,CAUSAL_LINK,MEDIATES,,,,,
event:one_term_discussion,claim:one_term_discussion,CAUSAL_LINK,CAUSES,,,,,
event:open-house,event:concert,CAUSAL_LINK,CAUSES,,,,,
event:open_house_receptions,event:new_year_1919,CAUSAL_LINK,ENABLES,,,,,
event:optimism-basis,claim:hopefulness-yielding,CAUSAL_LINK,CAUSES,,,,,
event:optimism-basis,event:hopefulness-collapse,CAUSAL_LINK,CAUSES,,,,,
event:order-restored,event:50-50-principle-hearings,CAUSAL_LINK,CAUSES,,,,,
event:order-restored,event:american-memorial-plan,CAUSAL_LINK,CAUSES,,,,,
event:order-restored,event:army-bomber-flight,CAUSAL_LINK,CAUSES,,,,,
event:order-restored,event:buss-boots-join-reds,CAUSAL_LINK,CAUSES,,,,,
event:order-restored,event:flood-damages,CAUSAL_LINK,CAUSES,,,,,
event:order-restored,event:inquest-harneck,CAUSAL_LINK,CAUSES,,,,,
event:order-restored,event:losses-in-suchan-district,CAUSAL_LINK,CAUSES,,,,,
event:order-restored,event:michigan-fires,CAUSAL_LINK,CAUSES,,,,,
event:order-restored,event:police-captains-commendation,CAUSAL_LINK,CAUSES,,,,,
event:order-restored,event:us-soldiers-circus-tour,CAUSAL_LINK,CAUSES,,,,,
event:overconfidence-danger,event:new-england-solid-republican,CAUSAL_LINK,MEDIATES,,,,,
event:packers_release,claim:proclamation,CAUSAL_LINK,CAUSES,,,,,
event:palmer_letter_to_senate,claim:need_for_strict_laws,CAUSAL_LINK,CAUSES,,,,,
event:pan-african-congress,topic:pan-african-congress,CAUSAL_LINK,CAUSES,,,,,
event:pan-american-scientific-congress,topic:financial-crisis,CAUSAL_LINK,CAUSES,,,,,
event:pan_american_congress_reception,claim:pan_american_congress_importance,CAUSAL_LINK,CAUSES,,,,,
event:panjwin-captured,topic:war-censorship,CAUSAL_LINK,MEDIATES,,,,,
event:parade,claim:60000_people_will_march,CAUSAL_LINK,CAUSES,,,,,
event:parade,claim:applicationDeadline,CAUSAL_LINK,CAUSES,,,,,
event:parade,claim:capital_traction_company_abandoned_service,CAUSAL_LINK,CAUSES,,,,,
event:parade,claim:parade_final_zero_hour,CAUSAL_LINK,CAUSES,,,,,
event:parade,claim:parade_instructions,CAUSAL_LINK,CAUSES,,,,,
event:parade,claim:parade_salvoes,CAUSAL_LINK,CAUSES,,,,,
event:parade,claim:parade_start,CAUSAL_LINK,CAUSES,,,,,
event:parade,claim:parade_will_march,CAUSAL_LINK,CAUSES,,,,,
event:parade,claim:president_wilson_speech,CAUSAL_LINK,CAUSES,,,,,
event:parade,claim:public_schools_closed,CAUSAL_LINK,CAUSES,,,,,
event:parade_welcome,claim:parade_close_businesses,CAUSAL_LINK,CAUSES,,,,,
event:parade_welcome,claim:parade_close_government_departments,CAUSAL_LINK,CAUSES,,,,,
event:parent_viewing,event:parade_participation,CAUSAL_LINK,MEDIATES,,,,,
event:paris-greeting,topic:american-flag-raising,CAUSAL_LINK,CAUSES,,,,,
event:paris-may-day,claim:paris-may-day-demonstrations,CAUSAL_LINK,CAUSES,,,,,
event:paris-may-day,claim:paris-may-day-strike,CAUSAL_LINK,CAUSES,,,,,
event:paris-reception,actor:john-w-davis,CAUSAL_LINK,CAUSES,,,,,
event:paris-reception,actor:mme-poincare,CAUSAL_LINK,CAUSES,,,,,
event:paris-reception,actor:president-poincare,CAUSAL_LINK,CAUSES,,,,,
event:paris-reception,actor:president-wilson,CAUSAL_LINK,CAUSES,,,,,
event:paris-reception,actor:vice-admiral-sims,CAUSAL_LINK,CAUSES,,,,,
event:paris-university-degree,actor:president-wilson,CAUSAL_LINK,CAUSES,,,,,
event:paris-university-degree,topic:war-between-cultures,CAUSAL_LINK,MEDIATES,,,,,
event:paris_conference_resumes,event:american_legion_caucus,CAUSAL_LINK,CAUSES,,,,,
event:paris_conference_resumes,event:austria_surrenders_navy,CAUSAL_LINK,CAUSES,,,,,
event:paris_conference_resumes,event:austria_treaty_negotiations,CAUSAL_LINK,CAUSES,,,,,
event:paris_conference_resumes,event:austrian_delegation_arrives,CAUSAL_LINK,CAUSES,,,,,
event:paris_conference_resumes,event:austrians_divided_on_german_austria,CAUSAL_LINK,CAUSES,,,,,
event:paris_conference_resumes,event:belgium_and_poland_satisfied,CAUSAL_LINK,CAUSES,,,,,
event:paris_conference_resumes,event:chinese_not_to_sign_treaty,CAUSAL_LINK,CAUSES,,,,,
event:paris_conference_resumes,event:danish_satisfaction,CAUSAL_LINK,CAUSES,,,,,
event:paris_conference_resumes,event:destroyer_herbert_launched,CAUSAL_LINK,CAUSES,,,,,
event:paris_conference_resumes,event:jackson_hanged,CAUSAL_LINK,CAUSES,,,,,
event:paris_conference_resumes,event:prohibition_and_employment,CAUSAL_LINK,CAUSES,,,,,
event:paris_conference_resumes,event:rainbow_division_arrives,CAUSAL_LINK,CAUSES,,,,,
event:paris_conference_resumes,event:treaty_drafting_committee_works,CAUSAL_LINK,CAUSES,,,,,
event:paris_conference_resumes,event:wilson_appeals_for_loan,CAUSAL_LINK,CAUSES,,,,,
event:paris_shelling,topic:paris_shelling,CAUSAL_LINK,CAUSES,,,,,
event:paris_visit,event:conference,CAUSAL_LINK,CAUSES,,,,,
event:parley,claim:arbitration_suggestion,CAUSAL_LINK,CAUSES,,,,,
event:parley,claim:postponement_of_strike,CAUSAL_LINK,CAUSES,,,,,
event:parlor-suite-sale,claim:price-reduction,CAUSAL_LINK,CAUSES,,,,,
event:partnership-capital-labor,claim:partnership-capital-labor,CAUSAL_LINK,CAUSES,,,,,
event:passchendaele_capture,event:german_retreat_threatened,CAUSAL_LINK,CAUSES,,,,,
event:peace-conference-meeting,claim:american-attitude-unrevealed,CAUSAL_LINK,CAUSES,,,,,
event:peace-conference-meeting,claim:german-colonies-not-to-revert,CAUSAL_LINK,CAUSES,,,,,
event:peace-conference-meeting,topic:german-colonies,CAUSAL_LINK,CAUSES,,,,,
event:peace-conference-preparation,claim:allies-must-agree,CAUSAL_LINK,CAUSES,,,,,
event:peace-conference-preparation,claim:germany-crushed,CAUSAL_LINK,CAUSES,,,,,
event:peace-conversations,claim:decision-to-not-propose-armistice,CAUSAL_LINK,CAUSES,,,,,
event:peace-offer-bolsheviks-germany,claim:peace-offer-bolsheviks,CAUSAL_LINK,CAUSES,,,,,
event:peace-proposals,topic:peace,CAUSAL_LINK,CAUSES,,,,,
event:peace-refusal,event:naval-air-raids,CAUSAL_LINK,MEDIATES,,,,,
event:peace-resolution,topic:peace,CAUSAL_LINK,CAUSES,,,,,
event:peace-treaty-indorsement,claim:ratification-of-treaty,CAUSAL_LINK,CAUSES,,,,,
event:peace-trip,event:wwi,CAUSAL_LINK,ENABLES,,,,,
event:peace_agreement,topic:peace_treaty,CAUSAL_LINK,CAUSES,,,,,
event:peace_conference,actor:president_wilson,CAUSAL_LINK,CAUSES,,,,,
event:peace_conference,event:triumph_of_right_over_might,CAUSAL_LINK,MEDIATES,,,,,
event:peace_conference,topic:italian_issue,CAUSAL_LINK,CAUSES,,,,,
event:peace_conference_agreement,claim:armenia_syria_mandate,CAUSAL_LINK,CAUSES,,,,,
event:peace_conference_agreement,claim:australia_new_guinea,CAUSAL_LINK,CAUSES,,,,,
event:peace_conference_agreement,claim:central_africa_mandate,CAUSAL_LINK,CAUSES,,,,,
event:peace_conference_agreement,claim:german_colonies_return,CAUSAL_LINK,CAUSES,,,,,
event:peace_conference_agreement,claim:league_of_nations_plan,CAUSAL_LINK,CAUSES,,,,,
event:peace_conference_opening,actor:mr_wilson,CAUSAL_LINK,CAUSES,,,,,
event:peace_conference_opening,actor:president_poincare,CAUSAL_LINK,CAUSES,,,,,
event:peace_conference_personnel,actor:bernard_baruch,CAUSAL_LINK,CAUSES,,,,,
event:peace_conference_personnel,actor:charles_e_hughes,CAUSAL_LINK,CAUSES,,,,,
event:peace_delegation,topic:peace_negotiations,CAUSAL_LINK,CAUSES,,,,,
event:peace_federation_capitol_visit,topic:war_referendum,CAUSAL_LINK,CAUSES,,,,,
event:peace_negotiations,actor:austria,CAUSAL_LINK,CAUSES,,,,,
event:peace_negotiations,actor:csernin,CAUSAL_LINK,CAUSES,,,,,
event:peace_pact_signed,event:fuel_administration_request,CAUSAL_LINK,MEDIATES,,,,,
event:peace_proposal,actor:senator_lewis,CAUSAL_LINK,CAUSES,,,,,
event:peace_proposal,claim:freedom_of_seas,CAUSAL_LINK,CAUSES,,,,,
event:peace_proposal,claim:german_colonies_restoration,CAUSAL_LINK,CAUSES,,,,,
event:peace_proposal,claim:reduction_of_armaments,CAUSAL_LINK,CAUSES,,,,,
event:peace_proposal,topic:pope_benedict,CAUSAL_LINK,CAUSES,,,,,
event:peace_resolution,claim:resolution_becomes_law,CAUSAL_LINK,CAUSES,,,,,
event:peace_treaty,event:german_government_changes,CAUSAL_LINK,ENABLES,,,,,
event:peace_treaty_discussion,event:confederate_veterans,CAUSAL_LINK,CAUSES,,,,,
event:peace_treaty_discussion,event:conference_with_clemenceau,CAUSAL_LINK,CAUSES,,,,,
event:peace_treaty_discussion,event:germany_peace_terms,CAUSAL_LINK,CAUSES,,,,,
event:peace_treaty_discussion,event:india_strike,CAUSAL_LINK,CAUSES,,,,,
event:peace_treaty_discussion,event:italy_fiume_problem,CAUSAL_LINK,CAUSES,,,,,
event:peace_treaty_discussion,event:new_york_u_boat,CAUSAL_LINK,CAUSES,,,,,
event:peace_treaty_discussion,event:reparations_report,CAUSAL_LINK,CAUSES,,,,,
event:peace_treaty_discussion,event:rumanian_attack,CAUSAL_LINK,CAUSES,,,,,
event:peace_treaty_discussion,event:telegraph_strike,CAUSAL_LINK,CAUSES,,,,,
event:peace_treaty_discussion,event:treaty_secrecy,CAUSAL_LINK,CAUSES,,,,,
event:peace_treaty_discussion,event:victory_loan,CAUSAL_LINK,CAUSES,,,,,
event:peace_treaty_negotiations,claim:not_delay_war_legislation,CAUSAL_LINK,CAUSES,,,,,
event:peace_treaty_ratification,claim:conference_not_in_session,CAUSAL_LINK,CAUSES,,,,,
event:peace_treaty_ratification,claim:conference_power_exhausted,CAUSAL_LINK,CAUSES,,,,,
event:peace_treaty_ratification,claim:us_sacrifice_concessions,CAUSAL_LINK,CAUSES,,,,,
event:penetration-trenches-somme,claim:penetration-trenches-somme,CAUSAL_LINK,CAUSES,,,,,
event:people-move-about-city,event:postal-service-established,CAUSAL_LINK,ENABLES,,,,,
event:pershing-order,event:pershing-movement,CAUSAL_LINK,CAUSES,,,,,
event:persia-disaster,topic:diplomatic-correspondence,CAUSAL_LINK,CAUSES,,,,,
event:persia-sinking,claim:persia-armed,CAUSAL_LINK,CAUSES,,,,,
event:personnel_changes,actor:robert_boardman,CAUSAL_LINK,CAUSES,,,,,
event:peruvian-revolt,topic:war-effort,CAUSAL_LINK,CAUSES,,,,,
event:petain_holds_thierry,event:british_advance_line,CAUSAL_LINK,ENABLES,,,,,
event:petrograd-fire,event:moscow-bolshevik-resistance,CAUSAL_LINK,CAUSES,,,,,
event:phelps-dodge-munitions,claim:phelps-dodge-neutrality,CAUSAL_LINK,CAUSES,,,,,
event:piave-river-control,event:fighting-along-piave-front,CAUSAL_LINK,MEDIATES,,,,,
event:piave-river-control,event:montello-plateau-battle,CAUSAL_LINK,MEDIATES,,,,,
event:platform-making,topic:americanism,CAUSAL_LINK,CAUSES,,,,,
event:platform_debate,claim:platform_debate,CAUSAL_LINK,CAUSES,,,,,
event:pledge_congress,claim:legislation_needed,CAUSAL_LINK,CAUSES,,,,,
event:pledges,actor:republican-national-committee,CAUSAL_LINK,CAUSES,,,,,
event:pneumonic-plague-spread,event:peace-treaty-signing,CAUSAL_LINK,MEDIATES,,,,,
event:poindexter_challenged_to_debate,event:maine_poll_stirs_democrat_hopes,CAUSAL_LINK,ENABLES,,,,,
event:point_of_order,event:bonus_removal,CAUSAL_LINK,CAUSES,,,,,
event:police-firemen-exempted,event:deserters-turned-over,CAUSAL_LINK,CAUSES,,,,,
event:police-investigation,topic:murder-of-valentine-brandon,CAUSAL_LINK,CAUSES,,,,,
event:police_department_rules,topic:police_department_independence,CAUSAL_LINK,CAUSES,,,,,
event:police_reform,actor:maj_raymond_w_pullman,CAUSAL_LINK,CAUSES,,,,,
event:police_strike,event:lawlessness_outbreak,CAUSAL_LINK,CAUSES,,,,,
event:police_strike,event:store_looting,CAUSAL_LINK,CAUSES,,,,,
event:polish-offensive,topic:polish-state,CAUSAL_LINK,CAUSES,,,,,
event:polish-ukrainian-capture-bialatserklev,event:kiev-falls,CAUSAL_LINK,CAUSES,,,,,
event:polish-ukrainian-capture-bialatserklev,event:polish-retreat-cut-off,CAUSAL_LINK,CAUSES,,,,,
event:polish-ukrainian-capture-bialatserklev,event:polish-ukrainian-campaign,CAUSAL_LINK,CAUSES,,,,,
event:polish-victory,topic:polish-soviet-war,CAUSAL_LINK,CAUSES,,,,,
event:polish_army_marching,event:german_retreat,CAUSAL_LINK,CAUSES,,,,,
event:polish_army_marching,event:polish_government_in_despair,CAUSAL_LINK,CAUSES,,,,,
event:polish_army_marching,event:polish_mobilization,CAUSAL_LINK,CAUSES,,,,,
event:polish_army_marching,event:polish_troop_advancement,CAUSAL_LINK,CAUSES,,,,,
event:polish_claims,event:peace_conference,CAUSAL_LINK,CAUSES,,,,,
event:polish_government_in_despair,event:internal_disorders,CAUSAL_LINK,CAUSES,,,,,
event:polish_rebirth,topic:austro_german_proclamation,CAUSAL_LINK,CAUSES,,,,,
event:polish_request_denial,event:spanish_bankers_return,CAUSAL_LINK,MEDIATES,,,,,
event:polish_troop_advancement,event:german_retreat,CAUSAL_LINK,CAUSES,,,,,
event:polish_withdrawal,topic:warfare,CAUSAL_LINK,CAUSES,,,,,
event:political-crisis,claim:political-crisis-explained,CAUSAL_LINK,CAUSES,,,,,
event:political_analysis,claim:cabinet_changes_fail,CAUSAL_LINK,CAUSES,,,,,
event:political_analysis,claim:democratic_campaign_strategy,CAUSAL_LINK,CAUSES,,,,,
event:political_analysis,claim:difficult_to_interest_farmer,CAUSAL_LINK,CAUSES,,,,,
event:political_analysis,claim:domestic_issues_overernational_affairs,CAUSAL_LINK,CAUSES,,,,,
event:political_analysis,claim:excess_tax_concerns,CAUSAL_LINK,CAUSES,,,,,
event:political_analysis,claim:league_of_nations_influence,CAUSAL_LINK,CAUSES,,,,,
event:political_analysis,claim:republican_campaign_strategy,CAUSAL_LINK,CAUSES,,,,,
event:political_campaign,claim:political_campaign_tide_turning,CAUSAL_LINK,CAUSES,,,,,
event:political_campaign,topic:eight_hour_law,CAUSAL_LINK,CAUSES,,,,,
event:political_opinion_crystallization,claim:political_opinion_crystallization_in_illinois,CAUSAL_LINK,CAUSES,,,,,
event:political_opinion_crystallization,claim:political_opinion_crystallization_in_indiana,CAUSAL_LINK,CAUSES,,,,,
event:political_opinion_crystallization,claim:political_opinion_crystallization_in_missouri,CAUSAL_LINK,CAUSES,,,,,
event:political_opinion_crystallization,claim:political_opinion_crystallization_in_ohio,CAUSAL_LINK,CAUSES,,,,,
event:political_opinion_crystallization,claim:political_opinion_crystallization_in_wisconsin,CAUSAL_LINK,CAUSES,,,,,
event:political_rift,claim:150_tons_ballots,CAUSAL_LINK,CAUSES,,,,,
event:political_rift,claim:barber_prices_increase,CAUSAL_LINK,CAUSES,,,,,
event:political_rift,claim:coalition_west_south,CAUSAL_LINK,CAUSES,,,,,
event:political_rift,claim:cox_voting_strategy,CAUSAL_LINK,CAUSES,,,,,
event:political_rift,claim:coxs_charge,CAUSAL_LINK,CAUSES,,,,,
event:political_rift,claim:gen_em_law_ill,CAUSAL_LINK,CAUSES,,,,,
event:political_rift,claim:irish_vote_return,CAUSAL_LINK,CAUSES,,,,,
event:political_rift,claim:league_of_nations_issue,CAUSAL_LINK,CAUSES,,,,,
event:political_rift,claim:no_essential_difference,CAUSAL_LINK,CAUSES,,,,,
event:political_rift,claim:ohio_democratic_loss,CAUSAL_LINK,CAUSES,,,,,
event:political_rift,claim:president_rebuked_cox,CAUSAL_LINK,CAUSES,,,,,
event:political_rift,claim:president_voting_strategy,CAUSAL_LINK,CAUSES,,,,,
event:political_rift,claim:republican_steadiness,CAUSAL_LINK,CAUSES,,,,,
event:political_rift,claim:rolandi_ricci_not_picked,CAUSAL_LINK,CAUSES,,,,,
event:political_rift,claim:sioxcity_editor_dies,CAUSAL_LINK,CAUSES,,,,,
event:politics-convention,actor:lowden,CAUSAL_LINK,CAUSES,,,,,
event:porter_killed_in_mexico,event:america_absent_from_ratification,CAUSAL_LINK,MEDIATES,,,,,
event:post-office-department-action,event:postmaster-general-burleson-report,CAUSAL_LINK,CAUSES,,,,,
event:post_office_reform_bill,topic:post_office_reform,CAUSAL_LINK,CAUSES,,,,,
event:postal_hearings_postponed,claim:postal_service_demoralization,CAUSAL_LINK,CAUSES,,,,,
event:postal_hearings_postponed,claim:postal_service_equipment_cost,CAUSAL_LINK,CAUSES,,,,,
event:postal_hearings_postponed,claim:postal_service_issues,CAUSAL_LINK,CAUSES,,,,,
event:postal_hearings_postponed,claim:postal_service_profitability,CAUSAL_LINK,CAUSES,,,,,
event:postmaster-general-burleson-report,event:automatic-telephone-discussion,CAUSAL_LINK,ENABLES,,,,,
event:postmaster-general-conference,event:lansing-denies-breakfasts,CAUSAL_LINK,CAUSES,,,,,
event:postmaster-general-conference,event:lawson-leaves-washington,CAUSAL_LINK,CAUSES,,,,,
event:powder-explosion,actor:curtiss-harvey-limited,CAUSAL_LINK,CAUSES,,,,,
event:powder-explosion,topic:war-effort,CAUSAL_LINK,ENABLES,,,,,
event:preparedness-ad,event:wwi,CAUSAL_LINK,MEDIATES,,,,,
event:preparedness-campaign,claim:preparedness-campaign,CAUSAL_LINK,CAUSES,,,,,
event:preparedness-measures-rushed,event:immigration-bill-discussion,CAUSAL_LINK,CAUSES,,,,,
event:preparedness-measures-rushed,event:navy-program,CAUSAL_LINK,CAUSES,,,,,
event:pres_wilson_communication,claim:humanitarianism,CAUSAL_LINK,CAUSES,,,,,
event:pres_wilson_communication,claim:patriotism,CAUSAL_LINK,CAUSES,,,,,
event:pres_wilson_communication,claim:statesmanship,CAUSAL_LINK,CAUSES,,,,,
event:pres_wilson_speech,claim:clearer_definition,CAUSAL_LINK,CAUSES,,,,,
event:pres_wilson_speech,claim:opposes_economic_blockade,CAUSAL_LINK,CAUSES,,,,,
event:pres_wilson_speech,claim:program_for_carriage,CAUSAL_LINK,CAUSES,,,,,
event:pres_wilson_speech,claim:us_on_record_league_nations,CAUSAL_LINK,CAUSES,,,,,
event:presbyterians-plan-university,topic:university-establishment,CAUSAL_LINK,CAUSES,,,,,
event:presentation-of-medals,topic:discovery-home-committee,CAUSAL_LINK,CAUSES,,,,,
event:president-action-bridgeport-machinists,claim:debarment-from-employment,CAUSAL_LINK,CAUSES,,,,,
event:president-action-bridgeport-machinists,claim:reject-draft-claims,CAUSAL_LINK,CAUSES,,,,,
event:president-end-war-prohibition,topic:war-prohibition,CAUSAL_LINK,CAUSES,,,,,
event:president-inspects-fortress-monroe,event:chamber-of-commerce-growth,CAUSAL_LINK,MEDIATES,,,,,
event:president-issues-statement,event:congress-adjourns,CAUSAL_LINK,CAUSES,,,,,
event:president-leaves-for-new-york,event:president-arranges-visit-daughter,CAUSAL_LINK,CAUSES,,,,,
event:president-leaves-for-new-york,event:president-speaks-in-philadelphia,CAUSAL_LINK,CAUSES,,,,,
event:president-leaves-white-house,event:president-issues-statement,CAUSAL_LINK,CAUSES,,,,,
event:president-signs-sugar-control-bill,topic:sugar-control,CAUSAL_LINK,CAUSES,,,,,
event:president-studies-re-election,event:burleson-mcadoo-conference,CAUSAL_LINK,CAUSES,,,,,
event:president-travels-to-new-york,event:president-speaks-in-philadelphia,CAUSAL_LINK,CAUSES,,,,,
event:president-veto-agricultural-bill,topic:agricultural-appropriations,CAUSAL_LINK,CAUSES,,,,,
event:president-veto-civil-bill,topic:sundry-civil-fund,CAUSAL_LINK,CAUSES,,,,,
event:president-wilson-auto-ride,claim:president-wilson-examination,CAUSAL_LINK,CAUSES,,,,,
event:president-wilson-auto-ride,claim:president-wilson-recognition,CAUSAL_LINK,CAUSES,,,,,
event:president-wilson-auto-ride,claim:president-wilson-sign,CAUSAL_LINK,CAUSES,,,,,
event:president-wilson-auto-ride,claim:president-wilson-weather,CAUSAL_LINK,CAUSES,,,,,
event:president-wilson-leaves-capitol,event:secretaries-accompany-president,CAUSAL_LINK,CAUSES,,,,,
event:president-wilson-meetings,event:lusitania-negotiations,CAUSAL_LINK,MEDIATES,,,,,
event:president-wilson-return,event:george-washington-ship,CAUSAL_LINK,CAUSES,,,,,
event:president-wilson-return,event:short-talks-in-boston,CAUSAL_LINK,CAUSES,,,,,
event:president-wilson-ultimatum,claim:alsace-lorraine-lost,CAUSAL_LINK,CAUSES,,,,,
event:president-wilson-ultimatum,claim:germany-to-surrender-fortresses,CAUSAL_LINK,CAUSES,,,,,
event:president-wilson-ultimatum,claim:military-force-continues,CAUSAL_LINK,CAUSES,,,,,
event:president-wilson-urges-north-carolina,actor:gov-bickett,CAUSAL_LINK,CAUSES,,,,,
event:president-wilson-urges-north-carolina,actor:overman,CAUSAL_LINK,CAUSES,,,,,
event:president-wilson-urges-north-carolina,actor:simmons,CAUSAL_LINK,CAUSES,,,,,
event:president-wilson-visit-england,actor:king-george-v,CAUSAL_LINK,CAUSES,,,,,
event:president-wilson-visit-england,actor:president-wilson,CAUSAL_LINK,CAUSES,,,,,
event:president_announces_plan,claim:president_will_attend,CAUSAL_LINK,CAUSES,,,,,
event:president_enters_campaign,topic:league_of_nations,CAUSAL_LINK,CAUSES,,,,,
event:president_signs_army_bill,event:recruitment_of_national_guard,CAUSAL_LINK,CAUSES,,,,,
event:president_signs_army_bill,event:registration_of_men_between_specified_ages,CAUSAL_LINK,CAUSES,,,,,
event:president_signs_army_bill,event:war_department_preparations,CAUSAL_LINK,CAUSES,,,,,
event:president_signs_bill_enlarging_navy,topic:navy_expansion,CAUSAL_LINK,CAUSES,,,,,
event:president_wilson_action,event:president_leaves_white_house,CAUSAL_LINK,MEDIATES,,,,,
event:president_wilson_action,event:us_seizes_boats,CAUSAL_LINK,MEDIATES,,,,,
event:president_wilson_agreement,claim:american_safeguards,CAUSAL_LINK,CAUSES,,,,,
event:president_wilson_agreement,claim:armament_limitation,CAUSAL_LINK,CAUSES,,,,,
event:president_wilson_agreement,claim:british_suzerainty,CAUSAL_LINK,CAUSES,,,,,
event:president_wilson_agreement,claim:colonial_claims,CAUSAL_LINK,CAUSES,,,,,
event:president_wilson_agreement,claim:economic_barriers,CAUSAL_LINK,CAUSES,,,,,
event:president_wilson_agreement,claim:freedom_of_seas,CAUSAL_LINK,CAUSES,,,,,
event:president_wilson_agreement,claim:internationalization,CAUSAL_LINK,CAUSES,,,,,
event:president_wilson_agreement,claim:mandatory_agent,CAUSAL_LINK,CAUSES,,,,,
event:president_wilson_agreement,claim:monroe_doctrine,CAUSAL_LINK,CAUSES,,,,,
event:president_wilson_agreement,claim:no_private_understandings,CAUSAL_LINK,CAUSES,,,,,
event:president_wilson_agreement,claim:open_covenants,CAUSAL_LINK,CAUSES,,,,,
event:president_wilson_agreement,claim:tariff_protection,CAUSAL_LINK,CAUSES,,,,,
event:president_wilson_appeal,event:italian_parliament_call,CAUSAL_LINK,MEDIATES,,,,,
event:president_wilson_cancels_tour,actor:admiral_cary_t_grayson,CAUSAL_LINK,CAUSES,,,,,
event:president_wilson_cancels_tour,claim:nervous_reaction,CAUSAL_LINK,CAUSES,,,,,
event:president_wilson_delivers_address,claim:war_program,CAUSAL_LINK,ENABLES,,,,,
event:president_wilson_draft_league_nations,topic:league_of_nations,CAUSAL_LINK,CAUSES,,,,,
event:president_wilson_illness,claim:president_might_not_sign_bills,CAUSAL_LINK,CAUSES,,,,,
event:president_wilson_improvement,claim:president_wilson_better,CAUSAL_LINK,CAUSES,,,,,
event:president_wilson_improvement,claim:president_wilson_eye_problems,CAUSAL_LINK,CAUSES,,,,,
event:president_wilson_improvement,claim:president_wilson_nervous_exhaustion,CAUSAL_LINK,CAUSES,,,,,
event:president_wilson_improvement,claim:president_wilson_operation,CAUSAL_LINK,MEDIATES,,,,,
event:president_wilson_letter,claim:presidents_opinion,CAUSAL_LINK,CAUSES,,,,,
event:president_wilson_meeting,event:germany_peace_tenders,CAUSAL_LINK,CAUSES,,,,,
event:president_wilson_meeting,event:italy_to_london,CAUSAL_LINK,ENABLES,,,,,
event:president_wilson_message,topic:war_against_austria_hungary,CAUSAL_LINK,CAUSES,,,,,
