id:ID,label,type,support_count:int,support_probability:float,base_rate:float,batch_ids,description,date,location,:LABEL
mention:m1919-07-16:seq01-3,Mention,Mention,,,,,,,,Mention
mention:m1919-07-16:seq01-4,Mention,Mention,,,,,,,,Mention
mention:m1919-07-16:seq01-5,Mention,Mention,,,,,,,,Mention
mention:m1919-07-16:seq01-6,Mention,Mention,,,,,,,,Mention
mention:m1919-07-16:seq01-7,Mention,Mention,,,,,,,,Mention
mention:m1919-07-16:seq01-8,Mention,Mention,,,,,,,,Mention
mention:m1919-07-16:seq01-9,Mention,Mention,,,,,,,,Mention
mention:m1919-08-10-seq01-1,Pair today; tomorrow fair and warmer.,Mention,,,,,,,,Mention
mention:m1919-08-10-seq01-10,Special attention is to be given to conditions in Washington.,Mention,,,,,,,,Mention
mention:m1919-08-10-seq01-11,"Action by Congress to regulate the cost of living in accordance with recommendations made by President Wilson in his recent message will be begun tomorrow morning, when the House committee on agriculture will take up consideration of the bill recently introduced by Representative Hutchinson of New Jersey 'which would limit the time foodstuffs could be held in cold storage.",Mention,,,,,,,,Mention
mention:m1919-08-10-seq01-12,"Special attention will be given to conditions in Washington, where the President said congressional action might well be taken first because of its unlimited jurisdiction here, local representatives of the big packing houses, officials of the Center Market Cold Storage Company and similar industries are expected to acquaint the committee with the food situation in the National Capital.",Mention,,,,,,,,Mention
mention:m1919-08-10-seq01-13,"More than twenty-five witnesses, all of them interested in cold storage or related industries, have been asked to testify, among them being Dr. Carl Alsberg, chief of the bureau of chemistry, and officials of the bureau of markets.",Mention,,,,,,,,Mention
mention:m1919-08-10-seq01-14,Secret Service to be busy.,Mention,,,,,,,,Mention
mention:m1919-08-10-seq01-2,Member of the Associated Press,Mention,,,,,,,,Mention
mention:m1919-08-10-seq01-3,"No. 750-No. 27,500.",Mention,,,,,,,,Mention
mention:m1919-08-10-seq01-4,"WASHINGTON, D.",Mention,,,,,,,,Mention
mention:m1919-08-10-seq01-5,"SUNDAY MORNING, AUGUST 10, 1919.",Mention,,,,,,,,Mention
mention:m1919-08-10-seq01-6,FIVE CENTS.,Mention,,,,,,,,Mention
mention:m1919-08-10-seq01-7,CONGRESS TO BEGIN ACTION AGAINST H. C. L TOMORROW;,Mention,,,,,,,,Mention
mention:m1919-08-10-seq01-8,FOUR CARS OF FOOD FOR D. C.,Mention,,,,,,,,Mention
mention:m1919-08-10-seq01-9,House Committee Will Consider Limiting Time in Storage.,Mention,,,,,,,,Mention
mention:m1919-08-13-seq01-1,Mention in seq01,Mention,,,,,,,,Mention
mention:m1919-08-13-seq01-10,Mention in seq01,Mention,,,,,,,,Mention
mention:m1919-08-13-seq01-11,Mention in seq01,Mention,,,,,,,,Mention
mention:m1919-08-13-seq01-12,Mention in seq01,Mention,,,,,,,,Mention
mention:m1919-08-13-seq01-13,Mention in seq01,Mention,,,,,,,,Mention
mention:m1919-08-13-seq01-14,Mention in seq01,Mention,,,,,,,,Mention
mention:m1919-08-13-seq01-15,Mention in seq01,Mention,,,,,,,,Mention
mention:m1919-08-13-seq01-16,Mention in seq01,Mention,,,,,,,,Mention
mention:m1919-08-13-seq01-17,Mention in seq01,Mention,,,,,,,,Mention
mention:m1919-08-13-seq01-2,Mention in seq01,Mention,,,,,,,,Mention
mention:m1919-08-13-seq01-3,Mention in seq01,Mention,,,,,,,,Mention
mention:m1919-08-13-seq01-4,Mention in seq01,Mention,,,,,,,,Mention
mention:m1919-08-13-seq01-5,Mention in seq01,Mention,,,,,,,,Mention
mention:m1919-08-13-seq01-6,Mention in seq01,Mention,,,,,,,,Mention
mention:m1919-08-13-seq01-7,Mention in seq01,Mention,,,,,,,,Mention
mention:m1919-08-13-seq01-8,Mention in seq01,Mention,,,,,,,,Mention
mention:m1919-08-13-seq01-9,Mention in seq01,Mention,,,,,,,,Mention
mention:m1919-08-24:seq01,Page 1 mention,Mention,,,,,,,,Mention
mention:m1919-08-31:seq01,m:1919-08-31:seq01,mention,,,,,,,,mention
mention:m1919-09-09-seq01-1,Mention 1,mention,,,,,,,,mention
mention:m1919-09-09-seq01-10,Mention 10,mention,,,,,,,,mention
mention:m1919-09-09-seq01-11,Mention 11,mention,,,,,,,,mention
mention:m1919-09-09-seq01-12,Mention 12,mention,,,,,,,,mention
mention:m1919-09-09-seq01-2,Mention 2,mention,,,,,,,,mention
mention:m1919-09-09-seq01-3,Mention 3,mention,,,,,,,,mention
mention:m1919-09-09-seq01-4,Mention 4,mention,,,,,,,,mention
mention:m1919-09-09-seq01-5,Mention 5,mention,,,,,,,,mention
mention:m1919-09-09-seq01-6,Mention 6,mention,,,,,,,,mention
mention:m1919-09-09-seq01-7,Mention 7,mention,,,,,,,,mention
mention:m1919-09-09-seq01-8,Mention 8,mention,,,,,,,,mention
mention:m1919-09-09-seq01-9,Mention 9,mention,,,,,,,,mention
mention:m1919-09-11:seq01,Mention in Page 1,Mention,,,,,,,,Mention
mention:m1919-09-12:seq01,Evening Star - 1919-09-12,mention,,,,,,,,mention
mention:m1919-09-15-seq01-1,Mention in seq01,mention,,,,,,,,mention
mention:m1919-09-15-seq01-2,Mention in seq01,mention,,,,,,,,mention
mention:m1919-09-15-seq01-3,Mention in seq01,mention,,,,,,,,mention
mention:m1919-09-15-seq01-4,Mention in seq01,mention,,,,,,,,mention
mention:m1919-09-18_seq01_1,Mention 1,Mention,,,,,,,,Mention
mention:m1919-09-18_seq01_10,Mention 10,Mention,,,,,,,,Mention
mention:m1919-09-18_seq01_11,Mention 11,Mention,,,,,,,,Mention
mention:m1919-09-18_seq01_12,Mention 12,Mention,,,,,,,,Mention
mention:m1919-09-18_seq01_13,Mention 13,Mention,,,,,,,,Mention
mention:m1919-09-18_seq01_2,Mention 2,Mention,,,,,,,,Mention
mention:m1919-09-18_seq01_3,Mention 3,Mention,,,,,,,,Mention
mention:m1919-09-18_seq01_4,Mention 4,Mention,,,,,,,,Mention
mention:m1919-09-18_seq01_5,Mention 5,Mention,,,,,,,,Mention
mention:m1919-09-18_seq01_6,Mention 6,Mention,,,,,,,,Mention
mention:m1919-09-18_seq01_7,Mention 7,Mention,,,,,,,,Mention
mention:m1919-09-18_seq01_8,Mention 8,Mention,,,,,,,,Mention
mention:m1919-09-18_seq01_9,Mention 9,Mention,,,,,,,,Mention
mention:m1919-10-10:seq01,Mention in Page 1,Mention,,,,,,,,Mention
mention:m1919-10-12:seq01,Evening Star - 1919-10-12,Mention,,,,,,,,Mention
mention:m1919-10-16:seq01,Mention in Page 1,Mention,,,,,,,,Mention
mention:m1919-10-23:seq01,Mention in Page 1,mention,,,,,,,,mention
mention:m1919-11-07-seq01-1,Mention 1,Mention,,,,,,,,Mention
mention:m1919-11-07-seq01-2,Mention 2,Mention,,,,,,,,Mention
mention:m1919-11-07-seq01-3,Mention 3,Mention,,,,,,,,Mention
mention:m1919-11-07-seq01-4,Mention 4,Mention,,,,,,,,Mention
mention:m1919-11-07-seq01-5,Mention 5,Mention,,,,,,,,Mention
mention:m1919-11-07-seq01-6,Mention 6,Mention,,,,,,,,Mention
mention:m1919-11-07-seq01-7,Mention 7,Mention,,,,,,,,Mention
mention:m1919-11-07-seq01-8,Mention 8,Mention,,,,,,,,Mention
mention:m1919-11-08:seq01,Mention in Page 1,Mention,,,,,,,,Mention
mention:m1919-11-11:seq01,Mention,Mention,,,,,,,,Mention
mention:m1919-11-30:seq01,Page 1,Mention,,,,,,,,Mention
mention:m1919-12-19:seq01-1,Conference on clothing prices,Mention,,,,,,,,Mention
mention:m1919-12-19:seq01-2,Steps to choke rising price of clothing,Mention,,,,,,,,Mention
mention:m1919-12-19:seq01-3,Conference called looking to standard garments at reasonable cost,Mention,,,,,,,,Mention
mention:m1920-01-08:seq01,Mention,mention,,,,,,,,mention
mention:m1920-01-18:seq01,Mention in Page 1,Mention,,,,,,,,Mention
mention:m1920-01-19-seq01-1,Mention 1,mention,,,,,,,,mention
mention:m1920-01-19-seq01-2,Mention 2,mention,,,,,,,,mention
mention:m1920-01-19-seq01-3,Mention 3,mention,,,,,,,,mention
mention:m1920-02-12:seq01,Mention,Mention,,,,,,,,Mention
mention:m1920-02-13-seq01,Evening Star - 1920-02-13,mention,,,,,,,,mention
mention:m1920-02-17_seq01_1,Mention 1,Mention,,,,,,,,Mention
mention:m1920-02-17_seq01_2,Mention 2,Mention,,,,,,,,Mention
mention:m1920-02-17_seq01_3,Mention 3,Mention,,,,,,,,Mention
mention:m1920-02-17_seq01_4,Mention 4,Mention,,,,,,,,Mention
mention:m1920-02-19-seq01-1,"The board of education in special session shortly after noon today for formally notified Ernest U Thurston, superintendent of schools, that his services will not be required by the public school system of the District after June 30 next.",mention,,,,,,,,mention
mention:m1920-02-19-seq01-2,The board issued a statement setting forth Its reasons for dropping Mr. Thurston from the school administration.,mention,,,,,,,,mention
mention:m1920-02-19-seq01-3,The board held an open session lasting six minutes.,mention,,,,,,,,mention
mention:m1920-02-19-seq01-4,The resolution follows:,mention,,,,,,,,mention
mention:m1920-02-19-seq01-5,The statement issued by the board follows:,mention,,,,,,,,mention
mention:m1920-02-19-seq01-6,"Dr. Van Schaick will leave Washington tonight or tomorrow for a trip through cities of the middle west, including Cleveland, Chicago and Cincinnati, for an inspection of the school systems.",mention,,,,,,,,mention
mention:m1920-03-01:seq01,Evening Star - 1920-03-01,mention,,,,,,,,mention
mention:m1920-03-02:seq01,Evening Star - 1920-03-02,mention,,,,,,,,mention
mention:m1920-03-06-seq01-1,Mention,Mention,,,,,,,,Mention
mention:m1920-03-06-seq01-2,Mention,Mention,,,,,,,,Mention
mention:m1920-03-06-seq01-3,Mention,Mention,,,,,,,,Mention
mention:m1920-03-06-seq01-4,Mention,Mention,,,,,,,,Mention
mention:m1920-03-06-seq01-5,Mention,Mention,,,,,,,,Mention
mention:m1920-03-06-seq01-6,Mention,Mention,,,,,,,,Mention
mention:m1920-03-06-seq01-7,Mention,Mention,,,,,,,,Mention
mention:m1920-03-10:seq01:1,Mention 1,mention,,,,,,,,mention
mention:m1920-03-10:seq01:10,Mention 10,mention,,,,,,,,mention
mention:m1920-03-10:seq01:2,Mention 2,mention,,,,,,,,mention
mention:m1920-03-10:seq01:3,Mention 3,mention,,,,,,,,mention
mention:m1920-03-10:seq01:4,Mention 4,mention,,,,,,,,mention
mention:m1920-03-10:seq01:5,Mention 5,mention,,,,,,,,mention
mention:m1920-03-10:seq01:6,Mention 6,mention,,,,,,,,mention
mention:m1920-03-10:seq01:7,Mention 7,mention,,,,,,,,mention
mention:m1920-03-10:seq01:8,Mention 8,mention,,,,,,,,mention
mention:m1920-03-10:seq01:9,Mention 9,mention,,,,,,,,mention
mention:m1920-03-18-seq01-1,mention,mention,,,,,,,,mention
mention:m1920-03-18-seq01-10,mention,mention,,,,,,,,mention
mention:m1920-03-18-seq01-11,mention,mention,,,,,,,,mention
mention:m1920-03-18-seq01-12,mention,mention,,,,,,,,mention
mention:m1920-03-18-seq01-13,mention,mention,,,,,,,,mention
mention:m1920-03-18-seq01-14,mention,mention,,,,,,,,mention
mention:m1920-03-18-seq01-2,mention,mention,,,,,,,,mention
mention:m1920-03-18-seq01-3,mention,mention,,,,,,,,mention
mention:m1920-03-18-seq01-4,mention,mention,,,,,,,,mention
mention:m1920-03-18-seq01-5,mention,mention,,,,,,,,mention
mention:m1920-03-18-seq01-6,mention,mention,,,,,,,,mention
mention:m1920-03-18-seq01-7,mention,mention,,,,,,,,mention
mention:m1920-03-18-seq01-8,mention,mention,,,,,,,,mention
mention:m1920-03-18-seq01-9,mention,mention,,,,,,,,mention
mention:m1920-03-24:seq01,Mention,Mention,,,,,,,,Mention
mention:m1920-04-29:seq01,Mention,Mention,,,,,,,,Mention
mention:m1920-04-29:seq01_2,Mention,Mention,,,,,,,,Mention
mention:m1920-04-29:seq01_3,Mention,Mention,,,,,,,,Mention
mention:m1920-04-29:seq01_4,Mention,Mention,,,,,,,,Mention
mention:m1920-04-29:seq01_5,Mention,Mention,,,,,,,,Mention
mention:m1920-04-29:seq01_6,Mention,Mention,,,,,,,,Mention
mention:m1920-04-29:seq01_7,Mention,Mention,,,,,,,,Mention
mention:m1920-04-29:seq01_8,Mention,Mention,,,,,,,,Mention
mention:m1920-05-11seq01,Evening Star - 1920-05-11,mention,,,,,,,,mention
mention:m1920-05-15-seq01-1,Evening Star - 1920-05-15,mention,,,,,,,,mention
mention:m1920-05-15-seq01-2,Dedication of Arlington Amphitheater,mention,,,,,,,,mention
mention:m1920-05-15-seq01-3,President Wilson's Address,mention,,,,,,,,mention
mention:m1920-05-15-seq01-4,Shoe Cost Analysis,mention,,,,,,,,mention
mention:m1920-05-30-seq01-1,Member of the Associated Press,Mention,,,,,,,,Mention
mention:m1920-05-30-seq01-10,"John Stribling, twenty-three years old, was drowned from a lifeboat near Liverpool Point, Charles County",Mention,,,,,,,,Mention
mention:m1920-05-30-seq01-11,Memorial day exercises in the National Capital will extend over two days,Mention,,,,,,,,Mention
mention:m1920-05-30-seq01-12,"The delegation is supplied with thousands of cards of the 'Stop, look, and listen' variety",Mention,,,,,,,,Mention
mention:m1920-05-30-seq01-2,"Chicago, May 29",Mention,,,,,,,,Mention
mention:m1920-05-30-seq01-3,"Washington, P. C., Sunday",Mention,,,,,,,,Mention
mention:m1920-05-30-seq01-4,Lowden continues to hold the position of strategic value,Mention,,,,,,,,Mention
mention:m1920-05-30-seq01-5,Gov. Coolidge of Massachusetts is being quietly but energetically suggested for the vice presidency,Mention,,,,,,,,Mention
mention:m1920-05-30-seq01-6,The howden reserve is not like to be flushed on even the second ballot,Mention,,,,,,,,Mention
mention:m1920-05-30-seq01-7,The strategy of the Wood managers is to try to 'rush' their candidate on the first ballot,Mention,,,,,,,,Mention
mention:m1920-05-30-seq01-8,The Johnson boomers will try to bring into camp the Wood stragglers,Mention,,,,,,,,Mention
mention:m1920-05-30-seq01-9,The selection of Gov. Allen to deliver the nominating speech for Gen. Wood was the subject of comment and gave rise to much speculation,Mention,,,,,,,,Mention
mention:m1920-06-14-seq01-1,Mention 1,mention,,,,,,,,mention
mention:m1920-06-14-seq01-2,Mention 2,mention,,,,,,,,mention
mention:m1920-06-14-seq01-3,Mention 3,mention,,,,,,,,mention
mention:m1920-06-14-seq01-4,Mention 4,mention,,,,,,,,mention
mention:m1920-06-14-seq01-5,Mention 5,mention,,,,,,,,mention
mention:m1920-06-14-seq01-6,Mention 6,mention,,,,,,,,mention
mention:m1920-06-14-seq01-7,Mention 7,mention,,,,,,,,mention
mention:m1920-06-19:seq01,Mention in seq01,Mention,,,,,,,,Mention
mention:m1920-06-19:seq02,Mention in seq02,Mention,,,,,,,,Mention
mention:m1920-06-19:seq03,Mention in seq03,Mention,,,,,,,,Mention
mention:m1920-06-19:seq04,Mention in seq04,Mention,,,,,,,,Mention
mention:m1920-06-19:seq05,Mention in seq05,Mention,,,,,,,,Mention
mention:m1920-06-19:seq06,Mention in seq06,Mention,,,,,,,,Mention
mention:m1920-06-19:seq07,Mention in seq07,Mention,,,,,,,,Mention
mention:m1920-06-19:seq08,Mention in seq08,Mention,,,,,,,,Mention
mention:m1920-06-19:seq09,Mention in seq09,Mention,,,,,,,,Mention
mention:m1920-06-19:seq10,Mention in seq10,Mention,,,,,,,,Mention
mention:m1920-06-19:seq11,Mention in seq11,Mention,,,,,,,,Mention
mention:m1920-06-19:seq12,Mention in seq12,Mention,,,,,,,,Mention
mention:m1920-06-19:seq13,Mention in seq13,Mention,,,,,,,,Mention
mention:m1920-06-19:seq14,Mention in seq14,Mention,,,,,,,,Mention
mention:m1920-06-19:seq15,Mention in seq15,Mention,,,,,,,,Mention
mention:m1920-06-19:seq16,Mention in seq16,Mention,,,,,,,,Mention
mention:m1920-06-19:seq17,Mention in seq17,Mention,,,,,,,,Mention
mention:m1920-06-19:seq18,Mention in seq18,Mention,,,,,,,,Mention
mention:m1920-06-19:seq19,Mention in seq19,Mention,,,,,,,,Mention
mention:m1920-06-19:seq20,Mention in seq20,Mention,,,,,,,,Mention
mention:m1920-06-19:seq21,Mention in seq21,Mention,,,,,,,,Mention
mention:m1920-06-19:seq22,Mention in seq22,Mention,,,,,,,,Mention
mention:m1920-07-02:seq01,Mention,Mention,,,,,,,,Mention
mention:m1920-07-02:seq02,Mention,Mention,,,,,,,,Mention
mention:m1920-07-02:seq03,Mention,Mention,,,,,,,,Mention
mention:m1920-07-02:seq04,Mention,Mention,,,,,,,,Mention
mention:m1920-07-02:seq05,Mention,Mention,,,,,,,,Mention
mention:m1920-07-02:seq06,Mention,Mention,,,,,,,,Mention
mention:m1920-07-02:seq07,Mention,Mention,,,,,,,,Mention
mention:m1920-07-02:seq08,Mention,Mention,,,,,,,,Mention
mention:m1920-07-02:seq09,Mention,Mention,,,,,,,,Mention
mention:m1920-07-02:seq10,Mention,Mention,,,,,,,,Mention
mention:m1920-07-02:seq11,Mention,Mention,,,,,,,,Mention
mention:m1920-07-02:seq12,Mention,Mention,,,,,,,,Mention
mention:m1920-07-02:seq13,Mention,Mention,,,,,,,,Mention
mention:m1920-07-02:seq14,Mention,Mention,,,,,,,,Mention
mention:m1920-07-02:seq15,Mention,Mention,,,,,,,,Mention
mention:m1920-07-02:seq16,Mention,Mention,,,,,,,,Mention
mention:m1920-07-02:seq17,Mention,Mention,,,,,,,,Mention
mention:m1920-08-12-seq01-1,Mention of the recognition of Gen. Wrangel by France,Mention,,,,,,,,Mention
mention:m1920-08-12-seq01-10,Mention of the Polish delegation's attempt to reach Minsk,Mention,,,,,,,,Mention
mention:m1920-08-12-seq01-11,Mention of the American minister's return to Poland,Mention,,,,,,,,Mention
mention:m1920-08-12-seq01-12,Mention of the projected London conference,Mention,,,,,,,,Mention
mention:m1920-08-12-seq01-2,Mention of the postponement of King George's trip due to the situation,Mention,,,,,,,,Mention
mention:m1920-08-12-seq01-3,Mention of the meeting between Lloyd George and Millerand at Boulogne,Mention,,,,,,,,Mention
mention:m1920-08-12-seq01-4,Mention of the official communication between Britain and France,Mention,,,,,,,,Mention
mention:m1920-08-12-seq01-5,Mention of the semi-official Havas Agency statement,Mention,,,,,,,,Mention
mention:m1920-08-12-seq01-6,Mention of the reluctance of newspapers to assume Millerand's responsibility,Mention,,,,,,,,Mention
mention:m1920-08-12-seq01-7,Mention of the recognition by France of Gen. Wrangel,Mention,,,,,,,,Mention
mention:m1920-08-12-seq01-8,Mention of the speculation about the connection with the Colby note,Mention,,,,,,,,Mention
mention:m1920-08-12-seq01-9,Mention of the American note on the Polish situation,Mention,,,,,,,,Mention
mention:m1920-08-13:seq01:1234,Mention,Mention,,,,,,,,Mention
mention:m1920-08-13:seq01:131415,Mention,Mention,,,,,,,,Mention
mention:m1920-08-13:seq01:161718,Mention,Mention,,,,,,,,Mention
mention:m1920-08-13:seq01:5678,Mention,Mention,,,,,,,,Mention
mention:m1920-08-13:seq01:91011,Mention,Mention,,,,,,,,Mention
mention:m1920-08-23:seq01,Mention in seq 1,Mention,,,,,,,,Mention
mention:m1920-08-30:seq01-1234,Mention of President Wilson approving the report,Mention,,,,,,,,Mention
mention:m1920-08-30:seq01-5678,Mention of Major G.T. Scott going to Chicago,Mention,,,,,,,,Mention
mention:m1920-09-05-seq01-1,Text from page 1,mention,,,,,,,,mention
mention:m1920-10-20:seq01,Mention in seq01,Mention,,,,,,,,Mention
mention:m1920-10-20:seq02,Mention in seq02,Mention,,,,,,,,Mention
mention:m1920-10-20:seq03,Mention in seq03,Mention,,,,,,,,Mention
mention:m1920-10-20:seq04,Mention in seq04,Mention,,,,,,,,Mention
mention:m1920-10-20:seq05,Mention in seq05,Mention,,,,,,,,Mention
mention:m1920-10-20:seq06,Mention in seq06,Mention,,,,,,,,Mention
mention:m1920-10-20:seq07,Mention in seq07,Mention,,,,,,,,Mention
mention:m1920-10-20:seq08,Mention in seq08,Mention,,,,,,,,Mention
mention:m1920-10-20:seq09,Mention in seq09,Mention,,,,,,,,Mention
mention:m1920-10-20:seq10,Mention in seq10,Mention,,,,,,,,Mention
mention:m1920-10-20:seq11,Mention in seq11,Mention,,,,,,,,Mention
mention:m1920-10-20:seq12,Mention in seq12,Mention,,,,,,,,Mention
mention:m1920-10-20:seq13,Mention in seq13,Mention,,,,,,,,Mention
mention:m1920-10-20:seq14,Mention in seq14,Mention,,,,,,,,Mention
mention:m1920-10-20:seq15,Mention in seq15,Mention,,,,,,,,Mention
mention:m1920-10-20:seq16,Mention in seq16,Mention,,,,,,,,Mention
mention:m1920-10-20:seq17,Mention in seq17,Mention,,,,,,,,Mention
mention:m1920-10-20:seq18,Mention in seq18,Mention,,,,,,,,Mention
mention:m1920-10-20:seq19,Mention in seq19,Mention,,,,,,,,Mention
mention:m1920-10-20:seq20,Mention in seq20,Mention,,,,,,,,Mention
mention:m1920-10-20:seq21,Mention in seq21,Mention,,,,,,,,Mention
mention:m1920-10-29:seq01,Mention 1,Mention,,,,,,,,Mention
mention:m1920-11-12_seq01,Mention in Page 1,mention,,,,,,,,mention
mention:m1920-11-17:seq01:123,Text about US entry into the League of Nations,mention,,,,,,,,mention
mention:m1920-11-17:seq01:124,Text about the expectation of US joining the League of Nations,mention,,,,,,,,mention
mention:m1920-11-17:seq01:125,Text about the current temper of the Geneva meeting,mention,,,,,,,,mention
mention:m1920-11-17:seq01:126,Text about the group of prominent men working on the plan,mention,,,,,,,,mention
mention:m1920-11-17:seq01:127,Text about the principal point of difference among the leading minds,mention,,,,,,,,mention
mention:m1920-11-17:seq01:128,Text about the speculation on President Wilson's intention,mention,,,,,,,,mention
mention:m1920-11-17:seq01:129,Text about the release of Captain Shismanian,mention,,,,,,,,mention
mention:m1920-11-17:seq01:130,Text about President Wilson's message to the League of Nations,mention,,,,,,,,mention
mention:m1920-11-17:seq01:131,Text about Germany's planned protest,mention,,,,,,,,mention
mention:m1920-11-17:seq01:132,Text about the Brazilian representative's statement,mention,,,,,,,,mention
mention:m1920-11-17:seq01:133,Text about the Argentine representative's speech,mention,,,,,,,,mention
mention:m1920-11-17:seq01:134,Text about Lord Robert Cecil's argument for open meetings,mention,,,,,,,,mention
mention:m1920-11-17:seq01:135,Text about M. Viviani's argument for parliamentary tradition,mention,,,,,,,,mention
mention:m1920-11-17:seq01:136,Text about the budget of the League of Nations,mention,,,,,,,,mention
mention:m1920-11-17:seq01:137,Text about the Republican National Committee's decision,mention,,,,,,,,mention
mention:m1920-11-17:seq01:138,Text about traffic halting to guard pupils,mention,,,,,,,,mention
mention:m1920-12-09:seq01,Mention in seq01,Mention,,,,,,,,Mention
mention:m1920-12-21:seq01,Mention in Page 1,Mention,,,,,,,,Mention
mention:m2,Mention 2,Mention,,,,,,,,Mention
mention:m20,Mention 20,Mention,,,,,,,,Mention
mention:m3,Mention 3,Mention,,,,,,,,Mention
mention:m4,Mention 4,Mention,,,,,,,,Mention
mention:m5,Mention 5,Mention,,,,,,,,Mention
mention:m6,Mention 6,Mention,,,,,,,,Mention
mention:m7,Mention 7,Mention,,,,,,,,Mention
mention:m8,Mention 8,Mention,,,,,,,,Mention
mention:m9,Mention 9,Mention,,,,,,,,Mention
mention:m:1916-01-02:seq35,Mention in seq 35,mention,,,,,,,,mention
mention:m:1916-01-02:seq36,Mention in seq 36,mention,,,,,,,,mention
mention:m:1916-01-02:seq37,Mention in seq 37,mention,,,,,,,,mention
mention:m:1916-01-02:seq45-50,Mrs. Kiddle's philosophy of government is the philosophy of mothering.,mention,,,,,,,,mention
mention:m:1916-01-02:seq45-55,When Mrs. Kiddle was elected State secretary of the Farmers' Grange there were five hundred members and fourteen organizations.,mention,,,,,,,,mention
mention:m:1916-01-02:seq45-60,"Farmers are a hard class to organize, but Mrs. Riddle sometimes ran behind a neighbor, as he went with the plow, to talk organization;",mention,,,,,,,,mention
mention:m:1916-01-02:seq45-65,At the end of two years there were five thousand members and one hundred and twenty organizations.,mention,,,,,,,,mention
mention:m:1916-01-02:seq45-70,"Our Grange has helped us get experimental stations for research work, demonstration farms, an agricultural college, a domestic science department, rural free delivery, and parcels.",mention,,,,,,,,mention
mention:m:1916-01-02:seq45-75,"To examine medically the red-light district, securing its patrons against disease, and then to license the and make profitable to the city?",mention,,,,,,,,mention
mention:m:1916-01-02:seq45-80,"The discussion had all been favorable and the bill seemed about to pass, when her speech stopped it.",mention,,,,,,,,mention
mention:m:1916-01-02:seq45-85,"Gentlemen, I say, let him who is without sin cast the first vote.",mention,,,,,,,,mention
mention:m:1916-01-02:seq46-10,"No, being a manicure isn't dangerous.",mention,,,,,,,,mention
mention:m:1916-01-02:seq46-15,"He was almost killed once. He was working on the hands of the clock of the Mission of the Immaculate Virgin, in New York, when he slipped and fell backward.",mention,,,,,,,,mention
mention:m:1916-01-02:seq46-20,"No, being a manicure isn't dangerous, says Bob -and he should know, for he has been at it forty-three years.",mention,,,,,,,,mention
mention:m:1916-01-02:seq46-25,"The Aztecs of old were a very efficient and strenuous people, and probably really did have a Teddy of their own.",mention,,,,,,,,mention
mention:m:1916-01-02:seq46-30,"The thick-set figure, the size and shape of the head, the strong teeth, the mouth and general facial expression, could surely be no more true to life than if they had been molded from our Teddy himself.",mention,,,,,,,,mention
mention:m:1916-01-02:seq71-1,Subduing Street Clothes,mention,,,,,,,,mention
mention:m:1916-01-06:seq01,Mention in Page 1,Mention,,,,,,,,Mention
mention:m:1916-01-09:seq01,Evening Star - 1916-01-09,Mention,,,,,,,,Mention
mention:m:1916-01-12:seq01,mention,mention,,,,,,,,mention
mention:m:1916-01-23:seq01,Banquet given by the National Security League at the New Willard Hotel,Mention,,,,,,,,Mention
mention:m:1916-02:seq71-2,Scarlet Thread,mention,,,,,,,,mention
mention:m:1916-03-09:seq01-1,"Columbus, N. M., March 9, believed to have been led by Francisco Villa, and at the border they were engaged in a flank attack by American troops and killed.",Mention,,,,,,,,Mention
mention:m:1916-03-09:seq01-2,"Several American citizens in the vicinity saw Villa directing his men, and a trooper contained Villa's personal attack.",Mention,,,,,,,,Mention
mention:m:1916-03-09:seq01-3,"The attack was a surprise, and Villa was forty-four miles away, having last been seen at a Nogales ranch.",Mention,,,,,,,,Mention
mention:m:1916-03-09:seq01-4,"The number of slain American soldiers and civilians, including three other men and a woman, are among the known dead.",Mention,,,,,,,,Mention
mention:m:1916-03-09:seq01-5,"The raid was a complete surprise, and the attack was a bold stroke on the part of Villa to force intervention by the United States.",Mention,,,,,,,,Mention
mention:m:1916-05-30:seq01-1,Mention in seq01,mention,,,,,,,,mention
mention:m:1916-05-30:seq01-2,Mention in seq01,mention,,,,,,,,mention
mention:m:1916-06-03:seq01,Evening Star - 1916-06-03,mention,,,,,,,,mention
mention:m:1916-06-11:seq01,Evening Star - 1916-06-11,mention,,,,,,,,mention
mention:m:1916-06-11:seq02,Hughes Accepts the Republican Nomination,mention,,,,,,,,mention
mention:m:1916-06-11:seq03,"Hughes Declares for 'Dominant, Thoroughgoing Americanism'",mention,,,,,,,,mention
mention:m:1916-06-11:seq04,Hughes' Friends Announced Jubilation,mention,,,,,,,,mention
mention:m:1916-06-11:seq05,Hughes Did Not Make Plans for Campaign,mention,,,,,,,,mention
mention:m:1916-06-11:seq06,Hughes Attended Services at Calvary Baptist Church,mention,,,,,,,,mention
mention:m:1916-06-11:seq07,Roosevelt Asserts 'Out of Politics',mention,,,,,,,,mention
mention:m:1916-06-11:seq08,Roosevelt's Statement to Progressive Convention,mention,,,,,,,,mention
mention:m:1916-06-11:seq09,Roosevelt Predicts Bepublicans Will Win Presidency and Both Houses of Congress,mention,,,,,,,,mention
mention:m:1916-06-11:seq10,Hughes' Statement Criticizes Democratic Foreign Policy,mention,,,,,,,,mention
mention:m:1916-06-11:seq11,Hughes Recognized Republican Party's Right to Summon Him,mention,,,,,,,,mention
mention:m:1916-06-24:seq01-1,Mention,Mention,,,,,,,,Mention
